Reaction_Rate,Carbonation_Percentage,Intersection_X,Intersection_Y
4252.376067760628,92.83991124552874,28725.72676,90
4274.484919066615,92.83957623849392,28725.72676,90
4288.85476892378,92.83946184584792,28725.72676,90
4292.6084122648,92.83904512978025,28725.72676,90
4308.0910734771005,92.83179753856425,28725.72676,90
3726.287706939142,92.57455299036414,28725.72676,90
4967.786988464075,94.53476910512092,28725.72676,90
4979.728182375765,94.53477645893388,28725.72676,90
5049.998732402923,94.53398091007745,28725.72676,90
5017.345709307801,94.53461601210569,28725.72676,90
5075.83146515981,94.53390068666336,28725.72676,90
5045.1107007682795,94.5337068134126,28725.72676,90
5027.781814664537,94.52601873622848,28725.72676,90
7529.886124424449,94.21355522361152,28725.72676,90
5273.1837904720605,95.81843855026544,28725.72676,90
5292.171594594566,95.81840568094994,28725.72676,90
5186.804074922365,95.81880679802045,28725.72676,90
5328.594611325925,95.81833325703444,28725.72676,90
5208.084177897936,95.81871208982322,28725.72676,90
5334.960077580483,95.81745302790756,28725.72676,90
5123.389287222194,95.80964795824453,28725.72676,90
9193.12868615233,95.49409138732854,28725.72676,90
5.926910856114282,19.54160315941708,28725.72676,90
5.927650021259454,19.544040258992947,28725.72676,90
5.9283149562410244,19.54623261448127,28725.72676,90
5.928923782977726,19.548239975612343,28725.72676,90
5.929577217512206,19.550394413002607,28725.72676,90
5.93095936223843,19.554951478970477,28725.72676,90
5.933358076851429,19.562860275000947,28725.72676,90
258.61341527989225,19.318719429937065,28725.72676,90
226.25873453423566,64.45806419021503,28725.72676,90
232.5562826676715,64.44209262769527,28725.72676,90
231.15467674313444,64.45351401844682,28725.72676,90
232.96177179484275,64.45372084443626,28725.72676,90
238.3219365138693,64.4424695106094,28725.72676,90
234.65462716307917,64.46548694517027,28725.72676,90
215.0436894185251,64.56406021174911,28725.72676,90
632.6428184714007,64.39229812169842,28725.72676,90
827.5242170199135,82.1658504592104,28725.72676,90
823.9257613386662,82.17008119972824,28725.72676,90
824.8430113608689,82.17167835598022,28725.72676,90
828.5035963731812,82.17174040377705,28725.72676,90
832.1563961519837,82.17185990323763,28725.72676,90
845.9943869783666,82.1667765800299,28725.72676,90
817.3605231056316,82.18720409358937,28725.72676,90
1544.134557418055,81.9256473511793,28725.72676,90
1772.3205589178133,88.98964075008989,28725.72676,90
1781.7632478047474,88.98904803276541,28725.72676,90
1796.9620579285288,88.98753608882109,28725.72676,90
1792.4396391361818,88.98965104542803,28725.72676,90
1811.07076870394,88.98742284010152,28725.72676,90
1809.6992900881792,88.98852149975758,28725.72676,90
1803.1581235917708,88.98760815618807,28725.72676,90
2432.8667414635356,88.74173047838737,28725.72676,90
2016.1404774093642,91.11885591009722,28725.72676,90
2019.3205286086893,91.1191451600736,28725.72676,90
2013.663993134703,91.12012566846808,28725.72676,90
2019.8034133316296,91.12009012503876,28725.72676,90
2037.372182841712,91.11909613465386,28725.72676,90
2030.1808124650388,91.1195876144866,28725.72676,90
2028.291439010001,91.11395581939573,28725.72676,90
2882.760958737374,90.83086588700692,28725.72676,90
2027.4404693895824,92.6565378495886,28725.72676,90
2002.8331909329643,92.65740770060714,28725.72676,90
2009.184576429999,92.65734571846932,28725.72676,90
2039.236893539605,92.65660508444992,28725.72676,90
2016.4985046472095,92.65732260648576,28725.72676,90
2016.6402585220712,92.65666076331946,28725.72676,90
1952.4324913187334,92.65061487852266,28725.72676,90
3335.25806600227,92.34525409867912,28725.72676,90
3853.1425052047302,93.75123261857703,28725.72676,90
3865.215437994696,93.75132546046564,28725.72676,90
3875.5279276878287,93.75142657539382,28725.72676,90
3891.924455275096,93.75124273006983,28725.72676,90
3899.4549224990087,93.75138061406282,28725.72676,90
3917.486515571494,93.75057169463736,28725.72676,90
3933.1411497879676,93.74390730164352,28725.72676,90
3663.343954425862,93.49792225817356,28725.72676,90
4321.914612126902,94.67356734789428,28725.72676,90
4323.041135457556,94.67398488105226,28725.72676,90
4347.057127214885,94.67361719040431,28725.72676,90
4363.393509643193,94.67351913956487,28725.72676,90
4375.9948235967795,94.6734456014353,28725.72676,90
4374.81025990789,94.67320864523997,28725.72676,90
4393.739776972565,94.66572409782862,28725.72676,90
3963.698892912859,94.40316029158838,28725.72676,90
5125.891491836678,96.0292978832952,28725.72676,90
5149.099576942507,96.02914479027996,28725.72676,90
5105.668627772193,96.03000719198148,28725.72676,90
5165.955258176831,96.02930523710812,28725.72676,90
5189.779127962012,96.02905788158134,28725.72676,90
5205.631773279499,96.02820885044883,28725.72676,90
5209.930830018593,96.02018650903928,28725.72676,90
7601.537564155519,95.70361823173444,28725.72676,90
5558.348938285043,97.06006301550404,28725.72676,90
5657.641300567724,97.05963460018847,28725.72676,90
5551.923893254496,97.0601917072308,28725.72676,90
5602.428284330628,97.06000229083642,28725.72676,90
5575.269321599787,97.0600969990336,28725.72676,90
5598.163864495137,97.0591833434842,28725.72676,90
5547.822087344834,97.05085459320138,28725.72676,90
9260.103314554597,96.73144284155246,28725.72676,90
25.19326918041883,83.06466565195963,28725.72676,90
25.19327336239985,83.0646794403589,28725.72676,90
25.193277195882214,83.0646920797249,28725.72676,90
25.193278589875693,83.06469667585803,28725.72676,90
25.193260816456778,83.064638075161,28725.72676,90
25.193046838427847,83.06393256873028,28725.72676,90
177.60943006971442,82.14447269513269,28725.72676,90
560.1386058288297,82.43559980886982,28725.72676,90
468.9966175413111,90.6176359520906,28725.72676,90
473.2319054746344,90.61744751063353,28725.72676,90
473.80803607532016,90.62532987889873,28725.72676,90
478.1309034926838,90.62517820650643,28725.72676,90
485.29787754953094,90.61961228932329,28725.72676,90
486.4800851305056,90.63000874239373,28725.72676,90
473.6449388881958,90.69653776900483,28725.72676,90
889.1061492343019,90.61893665775769,28725.72676,90
833.1947883908,95.35476232832288,28725.72676,90
841.1264590557314,95.35322951793424,28725.72676,90
844.3466672619682,95.3531835566033,28725.72676,90
854.9651396557675,95.35084182678924,28725.72676,90
837.1699191708606,95.35719827886544,28725.72676,90
830.8825261579758,95.35959516227668,28725.72676,90
820.8302293884242,95.35943199955165,28725.72676,90
1790.3211299191964,94.99797370809708,28725.72676,90
1904.422785479063,97.34005861938968,28725.72676,90
1911.6824209615145,97.3399968473608,28725.72676,90
1921.3941071798788,97.33959679993588,28725.72676,90
1925.3281023895659,97.34002332108749,28725.72676,90
1932.0272951007337,97.34000567193635,28725.72676,90
1956.4762637446554,97.33705826370252,28725.72676,90
1929.155301101051,97.33625081503963,28725.72676,90
2690.3011311761456,97.04589874722704,28725.72676,90
2091.2711729802154,98.04744198831342,28725.72676,90
2070.625103765206,98.04907453479026,28725.72676,90
2115.6910222764245,98.04660242800064,28725.72676,90
2108.835194402629,98.04743340886498,28725.72676,90
2114.660485725519,98.04736845018382,28725.72676,90
2091.8951450747254,98.04835386112028,28725.72676,90
2078.403128806601,98.04195972075269,28725.72676,90
3130.5744756205813,97.72702655261708,28725.72676,90
1933.7357263707231,98.57306172262608,28725.72676,90
1943.5332367173246,98.57296297142348,28725.72676,90
1943.3205568248109,98.5730281051954,28725.72676,90
1813.1698594787201,98.57491068131284,28725.72676,90
1940.9940043351148,98.57309323896732,28725.72676,90
1949.5446911450188,98.57216035526626,28725.72676,90
1816.5939420016882,98.56536122991358,28725.72676,90
3526.750636781542,98.2394402395821,28725.72676,90
4123.792000105116,98.91312212550577,28725.72676,90
4115.581819834848,98.914262885741,28725.72676,90
4165.919009394409,98.91247039383232,28725.72676,90
4165.413545136987,98.91307708340138,28725.72676,90
4157.4409416001445,98.91413419401422,28725.72676,90
4207.949804869292,98.91167066667305,28725.72676,90
4210.254614273875,98.90485919742,28725.72676,90
3858.173977545603,98.6401495077039,28725.72676,90
4576.651340474468,99.24960819592438,28725.72676,90
4589.381335191429,99.24960901301472,28725.72676,90
4610.261406131932,99.2492985186898,28725.72676,90
4628.573815061782,99.24929034778653,28725.72676,90
4645.669837502391,99.2491105879142,28725.72676,90
4658.707258394763,99.24830166848872,28725.72676,90
4636.375589789045,99.2415851859864,28725.72676,90
4121.328689920533,98.96260603504156,28725.72676,90
5381.125425728983,99.75544148306749,28725.72676,90
5346.948278345996,99.75612405061574,28725.72676,90
5408.171865267005,99.75544883688045,28725.72676,90
5373.095948401885,99.75613073590026,28725.72676,90
5435.737539512563,99.75535524289734,28725.72676,90
5390.977497936737,99.7553218164748,28725.72676,90
5403.76675724959,99.74675796702012,28725.72676,90
7987.834432182344,99.4176213548403,28725.72676,90
5752.897993750139,100.0,28725.72676,90
5744.834642960329,100.0,28725.72676,90
5736.173238692877,100.0,28725.72676,90
5758.617393460817,100.0,28725.72676,90
5830.347519841133,100.0,28725.72676,90
5802.40359583253,100.0,28725.72676,90
5750.720454067898,100.0,28725.72676,90
9706.467098269011,99.81300245120929,28725.72676,90
774.0332271618041,100.0,28725.72676,90
824.3652848892867,100.0,28725.72676,90
881.6983330130282,100.0,28725.72676,90
942.903618971735,100.0,28725.72676,90
1018.6687858663888,100.0,28725.72676,90
1107.6629912606402,100.0,28725.72676,90
1245.39418387789,100.0,28725.72676,90
1654.2431074031408,100.0,28725.72676,90
2786.217991615418,100.0,28725.72676,90
2887.7333027950376,100.0,28725.72676,90
2996.9257087077117,100.0,28725.72676,90
3114.700025108972,100.0,28725.72676,90
3242.1069433857156,100.0,28725.72676,90
3404.555750037308,100.0,28725.72676,90
3583.855640689045,100.0,28725.72676,90
4155.469416263967,100.0,28725.72676,90
6574.466370407002,100.0,28725.72676,90
6761.403358290097,100.0,28725.72676,90
6908.734480829211,100.0,28725.72676,90
7115.461952280139,100.0,28725.72676,90
7278.806687293311,100.0,28725.72676,90
7449.767428290093,100.0,28725.72676,90
7690.016577055367,100.0,28725.72676,90
8370.108267684533,100.0,28725.72676,90
11045.770679115803,100.0,28725.72676,90
11210.82418715388,100.0,28725.72676,90
11473.017458649856,100.0,28725.72676,90
11649.891307452464,100.0,28725.72676,90
11933.541257741546,100.0,28725.72676,90
12124.445392889313,100.0,28725.72676,90
12432.685249260287,100.0,28725.72676,90
13143.46733859236,100.0,28725.72676,90
13501.093701734348,100.0,28725.72676,90
13708.493912283924,100.0,28725.72676,90
14030.289123901674,100.0,28725.72676,90
14248.057432528734,100.0,28725.72676,90
14499.672314451254,100.0,28725.72676,90
14737.80865899188,100.0,28725.72676,90
14987.964547775333,100.0,28725.72676,90
15855.592992722914,100.0,28725.72676,90
16031.62983562347,100.0,28725.72676,90
16302.359667156823,100.0,28725.72676,90
16562.93377174194,100.0,28725.72676,90
16814.737924813457,100.0,28725.72676,90
17051.020461514323,100.0,28725.72676,90
17280.498184957534,100.0,28725.72676,90
17582.76297558128,100.0,28725.72676,90
18450.753689907528,100.0,28725.72676,90
18336.115641825178,100.0,28725.72676,90
18677.396393840725,100.0,28725.72676,90
18932.207728986607,100.0,28725.72676,90
19107.95992143538,100.0,28725.72676,90
19461.21908425822,100.0,28725.72676,90
19717.04927878232,100.0,28725.72676,90
20083.240455540097,100.0,28725.72676,90
21018.18608064337,100.0,28725.72676,90
20704.376978529483,100.0,28725.72676,90
20896.85571605777,100.0,28725.72676,90
21263.472756823256,100.0,28725.72676,90
21543.118844559613,100.0,28725.72676,90
21898.660508564724,100.0,28725.72676,90
22132.23440293781,100.0,28725.72676,90
22399.94591674884,100.0,28725.72676,90
23335.98158903335,100.0,28725.72676,90
24362.922897318862,100.0,28725.72676,90
24652.852426982965,100.0,28725.72676,90
24794.607810423226,100.0,28725.72676,90
25230.83619252897,100.0,28725.72676,90
25407.50123672742,100.0,28725.72676,90
25851.848765644005,100.0,28725.72676,90
26084.417707766923,100.0,28725.72676,90
27198.62582097122,100.0,28725.72676,90
27034.044340591896,100.0,28725.72676,90
27364.8173376298,100.0,28725.72676,90
27587.425664906183,100.0,28725.72676,90
27836.233339399027,100.0,28725.72676,90
28154.648129227277,100.0,28725.72676,90
28384.011026885186,100.0,28725.72676,90
28784.289975100328,100.0,28725.72676,90
29933.533737133213,100.0,28725.72676,90
846.47822851455,100.0,28725.72676,90
898.4638716890308,100.0,28725.72676,90
957.2540624200378,100.0,28725.72676,90
1024.2749469182818,100.0,28725.72676,90
1095.0447078194695,100.0,28725.72676,90
1191.043802355462,100.0,28725.72676,90
1314.411396540065,100.0,28725.72676,90
1697.5318063476254,100.0,28725.72676,90
2941.5027655690437,100.0,28725.72676,90
3054.871710541582,100.0,28725.72676,90
3156.2426320810096,100.0,28725.72676,90
3287.136427660897,100.0,28725.72676,90
3404.8020033540884,100.0,28725.72676,90
3557.5914296854644,100.0,28725.72676,90
3724.439324255388,100.0,28725.72676,90
4247.666110418989,100.0,28725.72676,90
6859.257071847366,100.0,28725.72676,90
7010.9236407139415,100.0,28725.72676,90
7223.895718186056,100.0,28725.72676,90
7392.313417117461,100.0,28725.72676,90
7568.765484054214,100.0,28725.72676,90
7753.784679344392,100.0,28725.72676,90
8014.402564191343,100.0,28725.72676,90
8602.928313472847,100.0,28725.72676,90
11461.745643063987,100.0,28725.72676,90
11733.184396343657,100.0,28725.72676,90
11921.400473100808,100.0,28725.72676,90
12115.752612203645,100.0,28725.72676,90
12419.450950219492,100.0,28725.72676,90
12630.413013428806,100.0,28725.72676,90
12847.629010248287,100.0,28725.72676,90
13514.721213255094,100.0,28725.72676,90
14081.517757800484,100.0,28725.72676,90
14310.047396540733,100.0,28725.72676,90
14545.654225457232,100.0,28725.72676,90
14788.669737197613,100.0,28725.72676,90
15039.47487765177,100.0,28725.72676,90
15298.534635229395,100.0,28725.72676,90
15703.960398992214,100.0,28725.72676,90
16266.717385030048,100.0,28725.72676,90
16757.052223928677,100.0,28725.72676,90
17034.531423047116,100.0,28725.72676,90
17316.252138266056,100.0,28725.72676,90
17592.158962835692,100.0,28725.72676,90
17888.758125554,100.0,28725.72676,90
18046.201054521774,100.0,28725.72676,90
18378.53878783523,100.0,28725.72676,90
19054.494721041025,100.0,28725.72676,90
19360.493177674063,100.0,28725.72676,90
19679.501061347662,100.0,28725.72676,90
19992.208643171998,100.0,28725.72676,90
20358.141067163273,100.0,28725.72676,90
20526.333481092046,100.0,28725.72676,90
20878.686398008922,100.0,28725.72676,90
21258.743719048605,100.0,28725.72676,90
21836.342514457054,100.0,28725.72676,90
22003.62769614529,100.0,28725.72676,90
22366.314320649242,100.0,28725.72676,90
22769.782222668247,100.0,28725.72676,90
22963.1373340515,100.0,28725.72676,90
23363.81396266055,100.0,28725.72676,90
23769.931167950323,100.0,28725.72676,90
23965.63954035654,100.0,28725.72676,90
24817.4392275049,100.0,28725.72676,90
27475.010129033024,100.0,28725.72676,90
27877.81900365084,100.0,28725.72676,90
28195.594935066165,100.0,28725.72676,90
28416.624679743567,100.0,28725.72676,90
28948.19971656101,100.0,28725.72676,90
29195.22695600943,100.0,28725.72676,90
29798.568539407286,100.0,28725.72676,90
30511.677902817348,100.0,28725.72676,90
33411.14665752905,100.0,28725.72676,90
34074.16669614568,100.0,28725.72676,90
34287.28115422916,100.0,28725.72676,90
34617.80115336676,100.0,28725.72676,90
35016.82937933239,100.0,28725.72676,90
35483.018832097754,100.0,28725.72676,90
36017.83587731826,100.0,28725.72676,90
36819.38730444138,100.0,28725.72676,90
881.8320863563341,100.0,28725.72676,90
933.7865686345941,100.0,28725.72676,90
992.2478128982278,100.0,28725.72676,90
1058.5162299287374,100.0,28725.72676,90
1127.5443733578384,100.0,28725.72676,90
1221.6899418084504,100.0,28725.72676,90
1342.2914332984412,100.0,28725.72676,90
1697.5919585133267,100.0,28725.72676,90
3016.171133667931,100.0,28725.72676,90
3114.9468925260835,100.0,28725.72676,90
3220.4112549394795,100.0,28725.72676,90
3356.794221535268,100.0,28725.72676,90
3479.590586220086,100.0,28725.72676,90
3611.6834159490686,100.0,28725.72676,90
3783.768896083059,100.0,28725.72676,90
4283.257236470598,100.0,28725.72676,90
6959.693043842788,100.0,28725.72676,90
7115.882738512488,100.0,28725.72676,90
7279.243640743471,100.0,28725.72676,90
7450.280915895827,100.0,28725.72676,90
7691.231979438714,100.0,28725.72676,90
7882.361979602907,100.0,28725.72676,90
8082.582398321936,100.0,28725.72676,90
8658.2670061556,100.0,28725.72676,90
11641.369084916483,100.0,28725.72676,90
11826.62659828885,100.0,28725.72676,90
12017.875733870309,100.0,28725.72676,90
12316.634149241681,100.0,28725.72676,90
12524.187466319965,100.0,28725.72676,90
12738.752735946331,100.0,28725.72676,90
12959.752525958713,100.0,28725.72676,90
13558.711696521947,100.0,28725.72676,90
14192.061730232897,100.0,28725.72676,90
14421.56246871215,100.0,28725.72676,90
14658.607578068468,100.0,28725.72676,90
14903.574404568386,100.0,28725.72676,90
15156.85546967926,100.0,28725.72676,90
15553.222996705215,100.0,28725.72676,90
15827.864064245321,100.0,28725.72676,90
16463.95004855482,100.0,28725.72676,90
16832.598631355675,100.0,28725.72676,90
17108.313506633127,100.0,28725.72676,90
17391.219446770847,100.0,28725.72676,90
17686.778959234525,100.0,28725.72676,90
17993.726038691228,100.0,28725.72676,90
18312.76939616603,100.0,28725.72676,90
18476.19171368977,100.0,28725.72676,90
19248.700301500157,100.0,28725.72676,90
19581.86878304919,100.0,28725.72676,90
19905.890435775447,100.0,28725.72676,90
20079.3193706269,100.0,28725.72676,90
20424.415596233994,100.0,28725.72676,90
20777.51585963103,100.0,28725.72676,90
20962.799907177738,100.0,28725.72676,90
21343.890203195962,100.0,28725.72676,90
22034.577031461125,100.0,28725.72676,90
22255.844170756576,100.0,28725.72676,90
22619.06069101251,100.0,28725.72676,90
22835.262463479372,100.0,28725.72676,90
23202.112903211768,100.0,28725.72676,90
23434.809784523848,100.0,28725.72676,90
23832.247084565148,100.0,28725.72676,90
24045.125250819747,100.0,28725.72676,90
24828.326622852626,100.0,28725.72676,90
27726.188501015593,100.0,28725.72676,90
27932.138360412486,100.0,28725.72676,90
28432.440984796278,100.0,28725.72676,90
28725.663151630186,100.0,28725.72676,90
29058.734411454094,100.0,28725.72676,90
29454.35703827433,100.0,28725.72676,90
29795.291248800073,100.0,28725.72676,90
30534.954869002548,100.0,28725.72676,90
33864.96795230955,100.0,28725.72676,90
34014.147715641615,100.0,28725.72676,90
34515.97578586903,100.0,28725.72676,90
35099.66880531724,100.0,28725.72676,90
35294.994363316306,100.0,28725.72676,90
35439.810251526775,100.0,28725.72676,90
36038.18138281031,100.0,28725.72676,90
36852.9806824427,100.0,28725.72676,90
902.7792171248386,100.0,28725.72676,90
957.3078403408108,100.0,28725.72676,90
1013.4167127509031,100.0,28725.72676,90
1076.5122072012307,100.0,28725.72676,90
1154.9562006929484,100.0,28725.72676,90
1237.6149390041369,100.0,28725.72676,90
1361.5394587516946,100.0,28725.72676,90
1712.9656495522643,100.0,28725.72676,90
3054.946815209356,100.0,28725.72676,90
3156.3203700630884,100.0,28725.72676,90
3264.65253485389,100.0,28725.72676,90
3380.685283250159,100.0,28725.72676,90
3505.2672982801796,100.0,28725.72676,90
3667.418006280018,100.0,28725.72676,90
3814.150546432767,100.0,28725.72676,90
4283.294691067943,100.0,28725.72676,90
7063.079975294485,100.0,28725.72676,90
7223.997427087576,100.0,28725.72676,90
7335.412071743648,100.0,28725.72676,90
7509.129712646419,100.0,28725.72676,90
7691.268591050599,100.0,28725.72676,90
7882.399677523527,100.0,28725.72676,90
8151.893932961381,100.0,28725.72676,90
8647.192089402422,100.0,28725.72676,90
11733.30572650477,100.0,28725.72676,90
11921.523920069701,100.0,28725.72676,90
12115.878938146918,100.0,28725.72676,90
12316.675194173942,100.0,28725.72676,90
12524.22902382924,100.0,28725.72676,90
12848.918359527896,100.0,28725.72676,90
13073.800263439127,100.0,28725.72676,90
13666.680886858454,100.0,28725.72676,90
14305.933327094855,100.0,28725.72676,90
14539.161262388008,100.0,28725.72676,90
14780.119627441933,100.0,28725.72676,90
15029.19835470887,100.0,28725.72676,90
15286.803544873845,100.0,28725.72676,90
15553.268228258174,100.0,28725.72676,90
15827.910098646636,100.0,28725.72676,90
16415.655663220008,100.0,28725.72676,90
16962.443413342473,100.0,28725.72676,90
17243.563179917383,100.0,28725.72676,90
17534.157833592766,100.0,28725.72676,90
17683.157742010935,100.0,28725.72676,90
17988.87305944104,100.0,28725.72676,90
18305.197347291883,100.0,28725.72676,90
18631.342210521223,100.0,28725.72676,90
19165.117994144144,100.0,28725.72676,90
19708.248264206413,100.0,28725.72676,90
19878.484696936986,100.0,28725.72676,90
20221.27716503967,100.0,28725.72676,90
20559.130164900685,100.0,28725.72676,90
20746.587379115437,100.0,28725.72676,90
21118.567991920096,100.0,28725.72676,90
21489.686295412215,100.0,28725.72676,90
22142.522753949732,100.0,28725.72676,90
22382.95105784804,100.0,28725.72676,90
22582.245236632436,100.0,28725.72676,90
22959.237075943493,100.0,28725.72676,90
23168.59052448309,100.0,28725.72676,90
23567.929744226774,100.0,28725.72676,90
23783.361231376228,100.0,28725.72676,90
24214.154648687294,100.0,28725.72676,90
24964.037079842026,100.0,28725.72676,90
27678.884872514118,100.0,28725.72676,90
28217.231444735015,100.0,28725.72676,90
28522.146765346424,100.0,28725.72676,90
28659.28034248616,100.0,28725.72676,90
29320.30618680765,100.0,28725.72676,90
29418.590286650342,100.0,28725.72676,90
29991.178960231817,100.0,28725.72676,90
30612.356394698814,100.0,28725.72676,90
33704.69849896942,100.0,28725.72676,90
34178.03961744933,100.0,28725.72676,90
34517.434120773265,100.0,28725.72676,90
35155.45320127926,100.0,28725.72676,90
35403.197917381665,100.0,28725.72676,90
35910.28608245372,100.0,28725.72676,90
36150.81027895072,100.0,28725.72676,90
36824.04218381906,100.0,28725.72676,90
920.2653526098154,100.0,28725.72676,90
971.9993664378948,100.0,28725.72676,90
1029.8947866028977,100.0,28725.72676,90
1095.1238036409632,100.0,28725.72676,90
1169.1732256231219,100.0,28725.72676,90
1253.9529538814604,100.0,28725.72676,90
1371.3782583514255,100.0,28725.72676,90
1712.9915796581183,100.0,28725.72676,90
3094.724023033835,100.0,28725.72676,90
3198.7989456723794,100.0,28725.72676,90
3310.1173582102347,100.0,28725.72676,90
3429.4627488979863,100.0,28725.72676,90
3557.7331230086024,100.0,28725.72676,90
3695.9419399967683,100.0,28725.72676,90
3845.0140466919947,100.0,28725.72676,90
4283.321581548086,100.0,28725.72676,90
7115.939988340016,100.0,28725.72676,90
7224.021159164598,100.0,28725.72676,90
7392.442443461226,100.0,28725.72676,90
7568.903679737952,100.0,28725.72676,90
7753.989157551622,100.0,28725.72676,90
7948.289351785552,100.0,28725.72676,90
8151.920898214573,100.0,28725.72676,90
8645.315763237437,100.0,28725.72676,90
11733.331905626666,100.0,28725.72676,90
11921.550519140352,100.0,28725.72676,90
12215.47972990297,100.0,28725.72676,90
12419.618278101992,100.0,28725.72676,90
12630.68543269364,100.0,28725.72676,90
12848.947028069459,100.0,28725.72676,90
13073.829436363552,100.0,28725.72676,90
13649.595590291696,100.0,28725.72676,90
14421.631910454886,100.0,28725.72676,90
14658.678335926561,100.0,28725.72676,90
14903.647410682728,100.0,28725.72676,90
15156.942181381599,100.0,28725.72676,90
15418.982909631726,100.0,28725.72676,90
15553.297888292898,100.0,28725.72676,90
15827.9402851393,100.0,28725.72676,90
16398.35098799725,100.0,28725.72676,90
17101.876941950144,100.0,28725.72676,90
17243.592069912625,100.0,28725.72676,90
17534.18738957996,100.0,28725.72676,90
17834.743395428413,100.0,28725.72676,90
18145.768259743363,100.0,28725.72676,90
18305.22820326963,100.0,28725.72676,90
18631.373619088758,100.0,28725.72676,90
19325.908900234514,100.0,28725.72676,90
19707.037031656128,100.0,28725.72676,90
20039.145614573496,100.0,28725.72676,90
20209.434000831912,100.0,28725.72676,90
20558.84149642155,100.0,28725.72676,90
20920.526833023723,100.0,28725.72676,90
21106.00513483553,100.0,28725.72676,90
21485.4667443943,100.0,28725.72676,90
22100.852791417463,100.0,28725.72676,90
22367.58079739423,100.0,28725.72676,90
22743.352837261205,100.0,28725.72676,90
22945.28806871476,100.0,28725.72676,90
23335.984828194916,100.0,28725.72676,90
23553.066676605154,100.0,28725.72676,90
23959.684337718852,100.0,28725.72676,90
24194.32686845371,100.0,28725.72676,90
24884.024090890995,100.0,28725.72676,90
27868.14538023773,100.0,28725.72676,90
28165.741318320364,100.0,28725.72676,90
28612.02404993194,100.0,28725.72676,90
28845.45567307867,100.0,28725.72676,90
29178.357619702867,100.0,28725.72676,90
29650.671964582074,100.0,28725.72676,90
29925.122663515383,100.0,28725.72676,90
30527.283438616545,100.0,28725.72676,90
33836.621290843344,100.0,28725.72676,90
34309.44054656486,100.0,28725.72676,90
34676.326608434014,100.0,28725.72676,90
35166.76842150145,100.0,28725.72676,90
35361.88898393801,100.0,28725.72676,90
35874.79263942017,100.0,28725.72676,90
36351.21476450766,100.0,28725.72676,90
36858.67442991364,100.0,28725.72676,90
952.5498047359245,100.0,28725.72676,90
1002.769192952785,100.0,28725.72676,90
